,Candidat,Circ,Departement,Parti,Score
5115,Laurile Koscielski,6.0,-circonscription-var,Alliance écologiste indépendante,"0,76%"
5116,Jean-Charles Pipino,6.0,-circonscription-var,NPA,"0,42%"
5117,Sabrina Coen,6.0,-circonscription-var,Lutte ouvrière,"0,34%"
5118,Marianne Wasser,6.0,-circonscription-var,Rassemblement d,"0,00%"
5119,Jean Sébastien Vialatte,7.0,-circonscription-var,UMP,"34,37%"
5120,Ladislas Polski,7.0,-circonscription-var,MRC,"27,27%"
5121,Frédéric Boccaletti,7.0,-circonscription-var,Rassemblement bleu Marine,"23,24%"
5122,Arthur Paecht,7.0,-circonscription-var,Divers droite,"4,81%"
5123,Christine Sampéré,7.0,-circonscription-var,Front de gauche,"4,54%"
5124,Damien Guttierez,7.0,-circonscription-var,Alliance centriste,"1,13%"
5125,Michel Cantinol,7.0,-circonscription-var,Le Trèfle,"1,12%"
5126,Danièle Azout,7.0,-circonscription-var,Alliance écologiste indépendante,"0,83%"
5127,Bernard Raybaud,7.0,-circonscription-var,Debout la République,"0,66%"
5128,Michel de Maynard de Saint Michel,7.0,-circonscription-var,Divers droite,"0,64%"
5129,Françoise Guardia,7.0,-circonscription-var,Le Parti de la France,"0,45%"
5130,Henri Pascal,7.0,-circonscription-var,NPA,"0,39%"
5131,Sixtine Derville,7.0,-circonscription-var,MPF,"0,31%"
5132,Marie-Renée Balty,7.0,-circonscription-var,Lutte ouvrière,"0,23%"
5133,Marion Kaplan,7.0,-circonscription-var,MHAN,"0,00%"
5134,Olivier Audibert-Troin,8.0,-circonscription-var,UMP,"30,76%"
5135,Bernard Clap,8.0,-circonscription-var,Parti socialiste,"27,94%"
5136,Geneviève Blanc,8.0,-circonscription-var,Rassemblement bleu Marine,"23,27%"
5137,Max Piselli,8.0,-circonscription-var,Divers droite,"5,38%"
5138,Joëlle Mecagni,8.0,-circonscription-var,Front de gauche,"4,70%"
5139,Pierre Jugy,8.0,-circonscription-var,Sans étiquette,"3,52%"
5140,Maryse Retali,8.0,-circonscription-var,Le Trèfle,"1,11%"
5141,Thierry Gabet,8.0,-circonscription-var,Parti radical valoisien,"0,96%"
5142,Joël Virriat,8.0,-circonscription-var,Alliance écologiste indépendante,"0,86%"
5143,Alain Vigier,8.0,-circonscription-var,Debout la République,"0,61%"
5144,Fiorella Chaudessolle,8.0,-circonscription-var,NPA,"0,42%"
5145,Marc-Henri Fiaschi,8.0,-circonscription-var,MPF,"0,30%"
5146,Léna Sztrusman,8.0,-circonscription-var,Lutte ouvrière,"0,19%"
5147,Robert Garcia,8.0,-circonscription-var,Rassemblement d,"0,00%"
5148,Michèle Fournier-Armand,1.0,-circonscription-vaucluse,Parti socialiste,"27,45%"
5149,Thibaut de la Tocnaye,1.0,-circonscription-vaucluse,Rassemblement bleu Marine,"24,37%"
5150,Valérie Wagner,1.0,-circonscription-vaucluse,UMP,"23,77%"
5151,André Castelli,1.0,-circonscription-vaucluse,Front de gauche,"14,80%"
5152,Mohamed Zaïdat,1.0,-circonscription-vaucluse,EELV,"2,89%"
5153,Pierre Maurel,1.0,-circonscription-vaucluse,Le Centre pour la France,"1,81%"
5154,François Jacob,1.0,-circonscription-vaucluse,Sans étiquette,"1,13%"
5155,Patrick Gangloff,1.0,-circonscription-vaucluse,RPF,"0,93%"
5156,Célia Bézert,1.0,-circonscription-vaucluse,Divers droite,"0,59%"
5157,Sliman Bensalem,1.0,-circonscription-vaucluse,Divers droite,"0,52%"
5158,Brigitte Roméro,1.0,-circonscription-vaucluse,Alliance écologiste indépendante,"0,46%"
5159,Stéphane Geslin,1.0,-circonscription-vaucluse,Parti ouvrier indépendant,"0,34%"
5160,Hélène Veillant,1.0,-circonscription-vaucluse,Lutte ouvrière,"0,32%"
5161,Stéphane Bouchet,1.0,-circonscription-vaucluse,NPA,"0,28%"
5162,Régine Balboni,1.0,-circonscription-vaucluse,Divers droite,"0,26%"
5163,Patrick M'Bomo Ibara,1.0,-circonscription-vaucluse,Sans étiquette,"0,09%"
5164,Jean-Claude Bouchet,2.0,-circonscription-vaucluse,UMP,"28,24%"
5165,Emile Cavasino,2.0,-circonscription-vaucluse,Rassemblement bleu Marine,"27,36%"
5166,Jacques Olivier,2.0,-circonscription-vaucluse,EELV,"19,59%"
5167,Michel Fuillet,2.0,-circonscription-vaucluse,Divers gauche,"15,17%"
5168,Marc Brunet,2.0,-circonscription-vaucluse,Front de gauche,"5,15%"
5169,Christophe Lombard,2.0,-circonscription-vaucluse,Nouveau centre,"3,31%"
5170,Marie-Odile Viac,2.0,-circonscription-vaucluse,Alliance écologiste indépendante,"0,87%"
5171,Salvator Rizza,2.0,-circonscription-vaucluse,Lutte ouvrière,"0,31%"
5172,Marion Marechal-Le Pen,3.0,-circonscription-vaucluse,Rassemblement bleu Marine,"34,65%"
5173,Jean-Michel Ferrand,3.0,-circonscription-vaucluse,UMP,"30,03%"
5174,Catherine Arkilovitch,3.0,-circonscription-vaucluse,Parti socialiste,"21,98%"
5175,Roger Martin,3.0,-circonscription-vaucluse,Front de gauche,"7,75%"
5176,Astrid Ducros,3.0,-circonscription-vaucluse,Alliance centriste,"1,82%"
5177,Bernard Maunier,3.0,-circonscription-vaucluse,Sans étiquette,"1,75%"
5178,Bernard Hofmann,3.0,-circonscription-vaucluse,Le Centre pour la France,"1,63%"
5179,Bertrand Helleu,3.0,-circonscription-vaucluse,Lutte ouvrière,"0,41%"
5180,Pierre Meffre,4.0,-circonscription-vaucluse,Parti socialiste,"25,16%"
5181,Jacques Bompard,4.0,-circonscription-vaucluse,Ligue du Sud,"23,51%"
5182,Bénédicte Martin,4.0,-circonscription-vaucluse,UMP,"20,45%"
5183,Annie-France Soulet,4.0,-circonscription-vaucluse,Rassemblement bleu Marine,"16,28%"
5184,Fabienne Haloui,4.0,-circonscription-vaucluse,Front de gauche,"6,46%"
5185,Paul Durieu,4.0,-circonscription-vaucluse,Divers droite,"4,18%"
5186,Sylvie Tritto,4.0,-circonscription-vaucluse,Le Centre pour la France,"1,39%"
5187,Johannes Van Arkel,4.0,-circonscription-vaucluse,Parti fédéraliste européen,"1,08%"
5188,David Tricot,4.0,-circonscription-vaucluse,"
									 Parti républicain pour la démocratie									","0,53%"
5189,Nathalie Laclau,4.0,-circonscription-vaucluse,Lutte ouvrière,"0,42%"
5190,Laurent Michel Concetti,4.0,-circonscription-vaucluse,Divers droite,"0,28%"
5191,Jacques Fortin,4.0,-circonscription-vaucluse,NPA,"0,25%"
5192,Richard Pawlowsky,4.0,-circonscription-vaucluse,"
									Résistances									","0,02%"
5193,Jean-François Lovisolo,5.0,-circonscription-vaucluse,Parti socialiste,"35,27%"
5194,Julien Aubert,5.0,-circonscription-vaucluse,UMP,"26,27%"
5195,Martine Furioli-Beaunier,5.0,-circonscription-vaucluse,Rassemblement bleu Marine,"24,41%"
5196,Josette Pessemesse,5.0,-circonscription-vaucluse,Front de gauche,"5,95%"
5197,François Vaute,5.0,-circonscription-vaucluse,RPF,"2,88%"
5198,Betty Carvou,5.0,-circonscription-vaucluse,Sans étiquette,"1,71%"
5199,Corinne Paiocchi,5.0,-circonscription-vaucluse,Nouveau centre,"1,63%"
5200,Vianney Vendrely,5.0,-circonscription-vaucluse,Alliance écologiste indépendante,"1,04%"
5201,Adeline Romero,5.0,-circonscription-vaucluse,NPA,"0,43%"
5202,Lucien Pierini,5.0,-circonscription-vaucluse,Lutte ouvrière,"0,40%"
5203,Alain Leboeuf,1.0,-circonscription-vendee,Divers droite,"40,19%"
5204,Martine Chantecaille,1.0,-circonscription-vendee,Parti socialiste,"35,37%"
5205,Richard Ducret,1.0,-circonscription-vendee,Rassemblement bleu Marine,"9,77%"
5206,Anita Charrieau,1.0,-circonscription-vendee,Front de gauche,"3,63%"
5207,Anne Valin,1.0,-circonscription-vendee,EELV,"3,23%"
5208,Joseph Nicoleau,1.0,-circonscription-vendee,Le Centre pour la France,"2,95%"
5209,Marylène Cortey,1.0,-circonscription-vendee,Parti chrétien démocrate,"1,83%"
5210,Alain Bouyer,1.0,-circonscription-vendee,MEI,"0,95%"
5211,Geneviève Fontaine,1.0,-circonscription-vendee,Debout la République,"0,93%"
5212,François Lagleize,1.0,-circonscription-vendee,NPA,"0,58%"
5213,Gilles Robin,1.0,-circonscription-vendee,Lutte ouvrière,"0,57%"
5214,Sylviane Bulteau,2.0,-circonscription-vendee,Parti socialiste,"39,06%"
5215,Dominique Caillaud,2.0,-circonscription-vendee,UMP,"34,29%"
5216,Brigitte Neveux,2.0,-circonscription-vendee,Rassemblement bleu Marine,"10,23%"
5217,Raoul Mestre,2.0,-circonscription-vendee,Divers droite,"5,70%"
5218,Jocelyn Abjean,2.0,-circonscription-vendee,Front de gauche,"3,61%"
5219,Marie-Yannick Brisard-Le Borgne,2.0,-circonscription-vendee,EELV,"2,53%"
5220,Françoise Fontenaille,2.0,-circonscription-vendee,Le Centre pour la France,"1,41%"
5221,Caroline Rouillier,2.0,-circonscription-vendee,Parti chrétien démocrate,"0,90%"
5222,Jean-Michel Sinet,2.0,-circonscription-vendee,Debout la République,"0,84%"
5223,Catherine Mindren,2.0,-circonscription-vendee,MEI,"0,63%"
5224,Patrick Fournier,2.0,-circonscription-vendee,NPA,"0,45%"
5225,Christine Samson,2.0,-circonscription-vendee,Lutte ouvrière,"0,35%"
5226,Louis Guédon,3.0,-circonscription-vendee,UMP,"28,93%"
5227,Yannick Moreau,3.0,-circonscription-vendee,Divers droite,"19,58%"
5228,Jacques Fraisse,3.0,-circonscription-vendee,Divers gauche,"17,79%"
5229,Claudine Goichon,3.0,-circonscription-vendee,EELV,"11,76%"
5230,Danièle Vouzellaud,3.0,-circonscription-vendee,Rassemblement bleu Marine,"10,31%"
5231,Olivier Linéatte,3.0,-circonscription-vendee,Front de gauche,"3,50%"
5232,Christian Praud,3.0,-circonscription-vendee,Le Centre pour la France,"3,11%"
5233,Philippe Comte,3.0,-circonscription-vendee,Divers droite,"2,10%"
5234,Philippe Fouré,3.0,-circonscription-vendee,MHAN,"1,44%"
5235,Catherine Bouillon,3.0,-circonscription-vendee,Debout la République,"0,70%"
5236,Dominique Belugou,3.0,-circonscription-vendee,NPA,"0,39%"
5237,Jean-Yves Thérin,3.0,-circonscription-vendee,Lutte ouvrière,"0,38%"
5238,Véronique Besse,4.0,-circonscription-vendee,MPF,"57,04%"
5239,Maï Haeffelin,4.0,-circonscription-vendee,Parti socialiste,"25,55%"
5240,Maryse Borie,4.0,-circonscription-vendee,Rassemblement bleu Marine,"6,38%"
5241,Christian Ricot,4.0,-circonscription-vendee,Le Centre pour la France,"4,04%"
5242,Marie-Françoise Michenaud,4.0,-circonscription-vendee,Front de gauche,"2,92%"
5243,Daniel Rondeau,4.0,-circonscription-vendee,EELV,"2,23%"
5244,Yann Denis,4.0,-circonscription-vendee,MHAN,"0,76%"
5245,Laurent Orgeas,4.0,-circonscription-vendee,Alliance écologiste indépendante,"0,63%"
5246,Michel Stambouli,4.0,-circonscription-vendee,Lutte ouvrière,"0,44%"
5247,Hugues Fourage,5.0,-circonscription-vendee,Parti socialiste,"35,71%"
5248,Joël Sarlot,5.0,-circonscription-vendee,UMP,"27,65%"
5249,Dominique Souchet,5.0,-circonscription-vendee,Divers droite,"17,90%"
5250,Jean-Claude Pasquier,5.0,-circonscription-vendee,Rassemblement bleu Marine,"8,00%"
5251,Michèle Tricoire,5.0,-circonscription-vendee,Front de gauche,"3,98%"
5252,Tony Demeurant,5.0,-circonscription-vendee,EELV,"3,52%"
5253,Béatrice Moinard,5.0,-circonscription-vendee,Alliance centriste,"2,67%"
5254,Marie-Claude Rambaud,5.0,-circonscription-vendee,Lutte ouvrière,"0,57%"
5255,Alain Claeys,1.0,-circonscription-vienne,Parti socialiste,"48,44%"
5256,Jacqueline Daigre,1.0,-circonscription-vienne,UMP,"22,98%"
5257,Laure Brard,1.0,-circonscription-vienne,Rassemblement bleu Marine,"10,14%"
5258,Nathalie Rimbault-Raitière,1.0,-circonscription-vienne,Front de gauche,"7,32%"
5259,Arnaud Clairand,1.0,-circonscription-vienne,EELV,"4,42%"
5260,Bernard Thévenet,1.0,-circonscription-vienne,Le Centre pour la France,"2,55%"
5261,Bruno Riondet,1.0,-circonscription-vienne,Les Alternatifs,"0,94%"
5262,Myriam de Héricourt,1.0,-circonscription-vienne,MPF,"0,75%"
5263,Jennie Broussard,1.0,-circonscription-vienne,CAP21,"0,74%"
5264,Ludovic Gaillard,1.0,-circonscription-vienne,Lutte ouvrière,"0,55%"
5265,Guillaume Verdier,1.0,-circonscription-vienne,Debout la République,"0,51%"
5266,Francis Dupuis,1.0,-circonscription-vienne,Alliance écologiste indépendante,"0,42%"
5267,Claudine Kepinski,1.0,-circonscription-vienne,Parti ouvrier indépendant,"0,23%"
5268,Catherine Coutelle,2.0,-circonscription-vienne,Parti socialiste,"47,32%"
5269,Olivier Chartier,2.0,-circonscription-vienne,UMP,"26,96%"
5270,Hubert Adeline,2.0,-circonscription-vienne,Rassemblement bleu Marine,"7,54%"
5271,Thierry Mirebeau,2.0,-circonscription-vienne,Front de gauche,"6,13%"
5272,Marie-Madeleine Joubert,2.0,-circonscription-vienne,EELV,"3,80%"
5273,Nathalie Guillet,2.0,-circonscription-vienne,Le Centre pour la France,"2,81%"
5274,Nicole Dedryver,2.0,-circonscription-vienne,Parti chrétien démocrate,"1,17%"
5275,Magalie Tillet,2.0,-circonscription-vienne,Le Trèfle,"0,93%"
5276,Frédéric Bouchareb,2.0,-circonscription-vienne,CAP21,"0,92%"
5277,Maryse Desbourdes,2.0,-circonscription-vienne,NPA,"0,87%"
5278,Aïcha Houssein,2.0,-circonscription-vienne,Debout la République,"0,57%"
5279,François Barère,2.0,-circonscription-vienne,Lutte ouvrière,"0,42%"
5280,Maxence Lagalle,2.0,-circonscription-vienne,Parti pirate,"0,39%"
5281,Magdeleine Solas,2.0,-circonscription-vienne,Alliance écologiste indépendante,"0,18%"
5282,Jean-Michel Clément,3.0,-circonscription-vienne,Parti socialiste,"46,65%"
5283,Enguerrand Delannoy,3.0,-circonscription-vienne,UMP,"27,04%"
5284,Cécile Perrot,3.0,-circonscription-vienne,Rassemblement bleu Marine,"12,02%"
5285,Samuel Bougrier,3.0,-circonscription-vienne,Front de gauche,"6,75%"
5286,Michel Chéron,3.0,-circonscription-vienne,EELV,"2,98%"
5287,Alain Verdin,3.0,-circonscription-vienne,Debout la République,"1,39%"
5288,Thibaud Vincendeau,3.0,-circonscription-vienne,Divers droite,"1,27%"
5289,Danièle Cassette,3.0,-circonscription-vienne,Lutte ouvrière,"0,61%"
5290,Marc Flamant,3.0,-circonscription-vienne,"
									Rassemblement démocrate écologiste et républicain									","0,54%"
5291,Alexandre Raguet,3.0,-circonscription-vienne,NPA,"0,53%"
5292,Serge Aupetit,3.0,-circonscription-vienne,Alliance écologiste indépendante,"0,21%"
5293,Jean-Pierre Abelin,4.0,-circonscription-vienne,Nouveau centre,"33,75%"
5294,Véronique Massonneau,4.0,-circonscription-vienne,EELV,"19,98%"
5295,Christian Michaud,4.0,-circonscription-vienne,Divers gauche,"17,79%"
5296,Eric Audebert,4.0,-circonscription-vienne,Rassemblement bleu Marine,"14,64%"
5297,Pierre Baraudon,4.0,-circonscription-vienne,Front de gauche,"6,41%"
5298,Nicolas Turquois,4.0,-circonscription-vienne,Le Centre pour la France,"2,61%"
5299,David Tillet,4.0,-circonscription-vienne,Le Trèfle,"1,24%"
5300,Patrice Villeret,4.0,-circonscription-vienne,Lutte ouvrière,"0,95%"
5301,Dominique Lévêque,4.0,-circonscription-vienne,MRC,"0,80%"
5302,Pierre-Claude Fouquenet,4.0,-circonscription-vienne,MPF,"0,64%"
5303,Sadik Cassim,4.0,-circonscription-vienne,Debout la République,"0,48%"
5304,Françoise Silvestre,4.0,-circonscription-vienne,Alliance écologiste indépendante,"0,39%"
5305,Pascal Michel,4.0,-circonscription-vienne,CAP21,"0,33%"
5306,Alain Rodet,1.0,-circonscription-haute-vienne,Parti socialiste,"49,31%"
5307,Florence Prévot-Sola,1.0,-circonscription-haute-vienne,UMP,"17,21%"
5308,Nicole Serre,1.0,-circonscription-haute-vienne,Rassemblement bleu Marine,"12,94%"
5309,Claude Toulet,1.0,-circonscription-haute-vienne,Front de gauche,"11,23%"
5310,Didier Tescher,1.0,-circonscription-haute-vienne,EELV,"4,05%"
5311,Nadine Rivet,1.0,-circonscription-haute-vienne,Le Centre pour la France,"2,50%"
5312,Jean-Louis Ranc,1.0,-circonscription-haute-vienne,Alliance écologiste indépendante,"1,03%"
5313,Marie-Bénédicte Foucault,1.0,-circonscription-haute-vienne,Parti chrétien démocrate,"0,99%"
5314,Elisabeth Faucon,1.0,-circonscription-haute-vienne,Lutte ouvrière,"0,74%"
5315,Daniel Boisserie,2.0,-circonscription-haute-vienne,Parti socialiste,"47,96%"
5316,Frédérick Peyronnet,2.0,-circonscription-haute-vienne,UMP,"20,58%"
5317,Yannick Vidaud,2.0,-circonscription-haute-vienne,Rassemblement bleu Marine,"11,70%"
5318,Marie-José Dumasdelage,2.0,-circonscription-haute-vienne,Front de gauche,"11,51%"
5319,Marie Labat,2.0,-circonscription-haute-vienne,EELV,"3,61%"
5320,Christophe Lechevallier,2.0,-circonscription-haute-vienne,Le Centre pour la France,"2,83%"
5321,Patrick Vinour,2.0,-circonscription-haute-vienne,Debout la République,"1,18%"
5322,Claudine Roussie,2.0,-circonscription-haute-vienne,Lutte ouvrière,"0,64%"
5323,Catherine Beaubatie,3.0,-circonscription-haute-vienne,Parti socialiste,"33,58%"
5324,Jean-Marc Gabouty,3.0,-circonscription-haute-vienne,Parti radical valoisien,"24,58%"
5325,Monique Boulestin,3.0,-circonscription-haute-vienne,Divers gauche,"15,62%"
5326,Catherine Laporte,3.0,-circonscription-haute-vienne,Rassemblement bleu Marine,"11,95%"
5327,Daniel Clérembaux,3.0,-circonscription-haute-vienne,NPA,"8,33%"
5328,Ghislaine Jeannot-Pagès,3.0,-circonscription-haute-vienne,EELV,"2,33%"
5329,Philippe Hervé,3.0,-circonscription-haute-vienne,Alliance écologiste indépendante,"1,46%"
5330,Constance Foucault,3.0,-circonscription-haute-vienne,Parti chrétien démocrate,"1,45%"
5331,Daniel Mournetas,3.0,-circonscription-haute-vienne,Lutte ouvrière,"0,69%"
5332,Michel Heinrich,1.0,-circonscription-vosges,UMP,"41,51%"
5333,François-Xavier Huguenot,1.0,-circonscription-vosges,Divers gauche,"20,32%"
5334,Jordan Grosse-Cruciani,1.0,-circonscription-vosges,Rassemblement bleu Marine,"15,24%"
5335,Gilles Bilot,1.0,-circonscription-vosges,EELV,"13,68%"
5336,Vincent Gehin,1.0,-circonscription-vosges,Front de gauche,"4,70%"
5337,Bertrand Parmentier,1.0,-circonscription-vosges,Le Centre pour la France,"1,81%"
5338,Claude Denisot,1.0,-circonscription-vosges,Debout la République,"1,58%"
5339,Evelyne Abbot,1.0,-circonscription-vosges,Lutte ouvrière,"0,69%"
5340,Fanny Laurent,1.0,-circonscription-vosges,NPA,"0,48%"
5341,Jack Lang,2.0,-circonscription-vosges,Parti socialiste,"37,50%"
5342,Gérard Cherpion,2.0,-circonscription-vosges,UMP,"35,35%"
5343,Jean-François Jalkh,2.0,-circonscription-vosges,Rassemblement bleu Marine,"17,44%"
5344,Sandra Blaise,2.0,-circonscription-vosges,Front de gauche,"4,04%"
5345,Fabien Niezgoda,2.0,-circonscription-vosges,MEI,"1,98%"
5346,Jessica Henriot,2.0,-circonscription-vosges,Le Centre pour la France,"1,65%"
5347,Emmanuel Thiébaut,2.0,-circonscription-vosges,Alliance écologiste indépendante,"0,99%"
5348,Jacques Balu,2.0,-circonscription-vosges,Lutte ouvrière,"0,62%"
5349,France Ballet,2.0,-circonscription-vosges,NPA,"0,43%"
5350,François Vannson,3.0,-circonscription-vosges,UMP,"40,63%"
5351,Elise Calais,3.0,-circonscription-vosges,Parti socialiste,"34,52%"
5352,Rachel Sembach,3.0,-circonscription-vosges,Rassemblement bleu Marine,"14,32%"
5353,Dominique Cholez,3.0,-circonscription-vosges,Front de gauche,"3,20%"
5354,Claire Schaff,3.0,-circonscription-vosges,MEI,"1,73%"
5355,Frédéric Dubouis,3.0,-circonscription-vosges,Divers droite,"1,66%"
5356,François Gremillet,3.0,-circonscription-vosges,Le Centre pour la France,"1,63%"
5357,Béatrice Le Tennier,3.0,-circonscription-vosges,Debout la République,"0,86%"
5358,Sébastien Bouvier,3.0,-circonscription-vosges,NPA,"0,85%"
5359,Denise Usselmann,3.0,-circonscription-vosges,Lutte ouvrière,"0,41%"
5360,Bernard Bazin,3.0,-circonscription-vosges,"
									 Parti populaire français 									","0,17%"
5361,Christian Franqueville,4.0,-circonscription-vosges,Parti socialiste,"36,99%"
5362,Jean-Jacques Gaultier,4.0,-circonscription-vosges,UMP,"35,72%"
5363,Louise Buchmann,4.0,-circonscription-vosges,Rassemblement bleu Marine,"15,12%"
5364,Audrey Voyen,4.0,-circonscription-vosges,Front de gauche,"3,73%"
5365,Florence Lamaze,4.0,-circonscription-vosges,EELV,"3,09%"
5366,Jocelyne Allane,4.0,-circonscription-vosges,Nouveau centre,"2,25%"
5367,Jacques Thiriet,4.0,-circonscription-vosges,Debout la République,"0,97%"
5368,Jean-Marie Mangin,4.0,-circonscription-vosges,Solidarité & Progrès,"0,89%"
5369,Maurice Colas,4.0,-circonscription-vosges,Parti ouvrier indépendant,"0,49%"
5370,Camille Bailly,4.0,-circonscription-vosges,Lutte ouvrière,"0,41%"
5371,Francine Gay,4.0,-circonscription-vosges,NPA,"0,34%"
5372,Guy Férez,1.0,-circonscription-yonne,Parti socialiste,"35,75%"
5373,Guillaume Larrivé,1.0,-circonscription-yonne,UMP,"34,43%"
5374,Richard Jacob,1.0,-circonscription-yonne,Rassemblement bleu Marine,"16,79%"
5375,Alain Raymont,1.0,-circonscription-yonne,Front de gauche,"5,13%"
5376,Maud Navarre,1.0,-circonscription-yonne,EELV,"4,47%"
5377,Marion Sigaut,1.0,-circonscription-yonne,Debout la République,"1,18%"
5378,Marie-Jeanne Bontemps,1.0,-circonscription-yonne,MPF,"0,61%"
5379,Nicole Assegond,1.0,-circonscription-yonne,NPA,"0,57%"
5380,Fabienne Delorme,1.0,-circonscription-yonne,Lutte ouvrière,"0,52%"
