,Candidat,Circ,Departement,Parti,Score
5639,Daniela d'Aria,8.0,-circonscription-hauts-de-seine,Divers,"0,00%"
5640,Pierre-Christophe Baguet,9.0,-circonscription-hauts-de-seine,UDF,"28,11%"
5641,Pierre Gaborit,9.0,-circonscription-hauts-de-seine,PS,"19,04%"
5642,Georges Gorse,9.0,-circonscription-hauts-de-seine,RPR,"14,34%"
5643,Olivier Pichon,9.0,-circonscription-hauts-de-seine,FN,"10,18%"
5644,Gérard Askinazi,9.0,-circonscription-hauts-de-seine,RPR dissident,"5,51%"
5645,Christine Bruneau,9.0,-circonscription-hauts-de-seine,"
									LDI-MPF									","5,05%"
5646,Jean-Pierre Quilgars,9.0,-circonscription-hauts-de-seine,PCF,"3,37%"
5647,Francis Choisel,9.0,-circonscription-hauts-de-seine,RPR dissident,"3,25%"
5648,Marie-Françoise Duthu,9.0,-circonscription-hauts-de-seine,Les Verts,"2,99%"
5649,Axelle Janssen,9.0,-circonscription-hauts-de-seine,Génération écologie,"1,80%"
5650,Jean-Pierre Maurice,9.0,-circonscription-hauts-de-seine,LO,"1,68%"
5651,Florence Warnier de Wailly,9.0,-circonscription-hauts-de-seine,Divers,"1,07%"
5652,Marc Hunsinger,9.0,-circonscription-hauts-de-seine,Divers,"0,92%"
5653,Bruno Ricard,9.0,-circonscription-hauts-de-seine,"
									Les nouveaux écologistes									","0,68%"
5654,Albert Herszkowicz,9.0,-circonscription-hauts-de-seine,LCR,"0,44%"
5655,Joseph Castagnetti,9.0,-circonscription-hauts-de-seine,Mouvement écologiste indépendant,"0,44%"
5656,Catherine Tripon,9.0,-circonscription-hauts-de-seine,"
									Mouvement des réformateurs									","0,40%"
5657,Roger Bensadoun,9.0,-circonscription-hauts-de-seine,"
									Initiative républicaine									","0,37%"
5658,Roland Poignant du Fontenioux,9.0,-circonscription-hauts-de-seine,"
									Parti pour la liberté									","0,35%"
5659,Sabine Rubin,9.0,-circonscription-hauts-de-seine,Divers,"0,00%"
5660,André Santini,10.0,-circonscription-hauts-de-seine,UDF,"41,76%"
5661,Guy Janvier,10.0,-circonscription-hauts-de-seine,PS,"23,90%"
5662,Axel Loustau,10.0,-circonscription-hauts-de-seine,FN,"10,74%"
5663,Thierry Le Roy,10.0,-circonscription-hauts-de-seine,Mouvement des citoyens,"6,40%"
5664,Didier Hervo,10.0,-circonscription-hauts-de-seine,Les Verts,"4,76%"
5665,Françoise Brunet,10.0,-circonscription-hauts-de-seine,LO,"2,54%"
5666,Ginette Bertrand,10.0,-circonscription-hauts-de-seine,Génération écologie,"2,33%"
5667,Xavier Daujon,10.0,-circonscription-hauts-de-seine,"
									LDI-MPF									","2,14%"
5668,Frédéric Janvier,10.0,-circonscription-hauts-de-seine,Divers,"1,89%"
5669,Raymond Deniau,10.0,-circonscription-hauts-de-seine,Convention pour une alternative progressiste,"1,30%"
5670,Cyril Wellenstein,10.0,-circonscription-hauts-de-seine,"
									US4J									","1,15%"
5671,Philippe Cretet,10.0,-circonscription-hauts-de-seine,LCR,"0,56%"
5672,Isabelle Vidal,10.0,-circonscription-hauts-de-seine,Parti des travailleurs,"0,53%"
5673,Valérie Bellaire,10.0,-circonscription-hauts-de-seine,Parti humaniste,"0,00%"
5674,Janine Jambu,11.0,-circonscription-hauts-de-seine,PCF,"29,76%"
5675,Jean-Loup Metton,11.0,-circonscription-hauts-de-seine,UDF,"25,20%"
5676,Philippe Bassinet,11.0,-circonscription-hauts-de-seine,PS,"19,41%"
5677,Raoul Raketitch,11.0,-circonscription-hauts-de-seine,FN,"12,25%"
5678,Brigitte Bourges,11.0,-circonscription-hauts-de-seine,"
									Ecologie citoyenne									","3,22%"
5679,Roger Ragot,11.0,-circonscription-hauts-de-seine,Génération écologie,"2,58%"
5680,Louis Pirois,11.0,-circonscription-hauts-de-seine,LO,"2,56%"
5681,Roland de Baudry d'Asson,11.0,-circonscription-hauts-de-seine,"
									LDI-MPF									","1,87%"
5682,Jérôme Batifol,11.0,-circonscription-hauts-de-seine,"
									US4J									","0,93%"
5683,Michèle Garo-Gillet,11.0,-circonscription-hauts-de-seine,LCR,"0,64%"
5684,Yves Bourdin,11.0,-circonscription-hauts-de-seine,Parti des travailleurs,"0,47%"
5685,Patrick Fagès,11.0,-circonscription-hauts-de-seine,Ecologiste,"0,47%"
5686,Anne-Marie Deiss,11.0,-circonscription-hauts-de-seine,Parti humaniste,"0,46%"
5687,Françoise Sabatié,11.0,-circonscription-hauts-de-seine,"
									Initiative républicaine									","0,14%"
5688,Robert Prunier,11.0,-circonscription-hauts-de-seine,"
									Parti pour la liberté									","0,06%"
5689,Pascal Buchet,12.0,-circonscription-hauts-de-seine,PS,"28,04%"
5690,Jean-Pierre Foucher,12.0,-circonscription-hauts-de-seine,UDF,"23,62%"
5691,Philippe Pemezec,12.0,-circonscription-hauts-de-seine,RPR dissident,"17,80%"
5692,Alain Le Berre,12.0,-circonscription-hauts-de-seine,FN,"11,29%"
5693,Gaston Peyronneau,12.0,-circonscription-hauts-de-seine,PCF,"7,41%"
5694,Simon Scrive,12.0,-circonscription-hauts-de-seine,Les Verts,"4,06%"
5695,Robert Larcher,12.0,-circonscription-hauts-de-seine,LO,"2,52%"
5696,Philippe Germa,12.0,-circonscription-hauts-de-seine,Génération écologie,"2,51%"
5697,Nicolas Breitburd,12.0,-circonscription-hauts-de-seine,"
									US4J									","1,16%"
5698,Hervé Lecomte,12.0,-circonscription-hauts-de-seine,LCR,"0,58%"
5699,Danielle Iltis,12.0,-circonscription-hauts-de-seine,Parti des travailleurs,"0,55%"
5700,ALain Grielen,12.0,-circonscription-hauts-de-seine,Divers,"0,37%"
5701,Denis Morillère,12.0,-circonscription-hauts-de-seine,Parti humaniste,"0,05%"
5702,Claude Garrec,12.0,-circonscription-hauts-de-seine,"
									Parti pour la liberté									","0,04%"
5703,Patricj Devedjian,13.0,-circonscription-hauts-de-seine,RPR,"36,95%"
5704,Jean-François Merle,13.0,-circonscription-hauts-de-seine,PS,"24,85%"
5705,Annick Martin,13.0,-circonscription-hauts-de-seine,FN,"11,11%"
5706,Anne-Marie Geslain,13.0,-circonscription-hauts-de-seine,PCF,"6,86%"
5707,Gérard Peurière,13.0,-circonscription-hauts-de-seine,Les Verts,"4,37%"
5708,Alain Rivière,13.0,-circonscription-hauts-de-seine,"
									LDI-MPF									","3,18%"
5709,Jean-Marie Laval,13.0,-circonscription-hauts-de-seine,Génération écologie,"2,66%"
5710,Louis Orhan,13.0,-circonscription-hauts-de-seine,LO,"2,52%"
5711,Jean-Pierre Lettron,13.0,-circonscription-hauts-de-seine,Mouvement des citoyens,"2,11%"
5712,Yves Sexer,13.0,-circonscription-hauts-de-seine,"
									US4J									","1,78%"
5713,Léonore Schneiter,13.0,-circonscription-hauts-de-seine,Mouvement écologiste indépendant,"1,68%"
5714,Hervé Le Net,13.0,-circonscription-hauts-de-seine,"
									Parti pour la liberté									","0,96%"
5715,Agnès Parlange,13.0,-circonscription-hauts-de-seine,Parti des travailleurs,"0,48%"
5716,Virginie Ansquer,13.0,-circonscription-hauts-de-seine,Divers,"0,42%"
5717,Ingrid Roman,13.0,-circonscription-hauts-de-seine,Parti humaniste,"0,08%"
5718,Bruno Le Roux,1.0,-circonscription-seine-saint-denis,PS,"27,79%"
5719,François-Xavier Sidos,1.0,-circonscription-seine-saint-denis,FN,"19,77%"
5720,Jacqueline Dambreville,1.0,-circonscription-seine-saint-denis,PCF,"18,61%"
5721,Raoul Béteille,1.0,-circonscription-seine-saint-denis,RPR,"18,18%"
5722,Michel Bourgain,1.0,-circonscription-seine-saint-denis,Les Verts,"4,38%"
5723,Serge Le Balc'H,1.0,-circonscription-seine-saint-denis,LO,"3,07%"
5724,Clotilde Théret,1.0,-circonscription-seine-saint-denis,Génération écologie,"3,02%"
5725,Hervé Chevreau,1.0,-circonscription-seine-saint-denis,"
									LDI-MPF									","1,98%"
5726,Bernard Pérégo,1.0,-circonscription-seine-saint-denis,Mouvement des citoyens,"1,64%"
5727,Marc Dumez,1.0,-circonscription-seine-saint-denis,Parti des travailleurs,"0,69%"
5728,Pascale Oster,1.0,-circonscription-seine-saint-denis,Parti humaniste,"0,42%"
5729,Emmanuel Raymond,1.0,-circonscription-seine-saint-denis,"
									Mouvement des réformateurs									","0,27%"
5730,Tuan Mohamath Raban,1.0,-circonscription-seine-saint-denis,PNR,"0,18%"
5731,Patrick Braouezec,2.0,-circonscription-seine-saint-denis,PCF,"34,79%"
5732,Pierre Pauty,2.0,-circonscription-seine-saint-denis,FN,"22,62%"
5733,GEORGES SALI,2.0,-circonscription-seine-saint-denis,PS,"14,90%"
5734,Gérard Delattre,2.0,-circonscription-seine-saint-denis,UDF,"11,71%"
5735,Michèle Zémor,2.0,-circonscription-seine-saint-denis,Les Verts,"5,97%"
5736,Idilio Valdenebro,2.0,-circonscription-seine-saint-denis,LO,"2,83%"
5737,Alain Krivine,2.0,-circonscription-seine-saint-denis,LCR,"2,58%"
5738,Alain Attal,2.0,-circonscription-seine-saint-denis,"
									LDI-MPF									","1,75%"
5739,Béatrice Arondel,2.0,-circonscription-seine-saint-denis,"
									US4J									","0,89%"
5740,Pierre Deplanque,2.0,-circonscription-seine-saint-denis,PNR,"0,85%"
5741,Claudine Chevreau,2.0,-circonscription-seine-saint-denis,Parti des travailleurs,"0,82%"
5742,Denis Dégé,2.0,-circonscription-seine-saint-denis,Parti humaniste,"0,30%"
5743,Eric Lefebvre,2.0,-circonscription-seine-saint-denis,Génération écologie,"0,00%"
5744,Muguette Jacquaint,3.0,-circonscription-seine-saint-denis,PCF,"28,86%"
5745,Guilbert Hainaut,3.0,-circonscription-seine-saint-denis,FN,"21,77%"
5746,Jacques Salvator,3.0,-circonscription-seine-saint-denis,PS,"18,06%"
5747,Frédéric Gailland,3.0,-circonscription-seine-saint-denis,UDF,"17,88%"
5748,Sylvain Ros,3.0,-circonscription-seine-saint-denis,Les Verts,"4,04%"
5749,Michel Jouannin,3.0,-circonscription-seine-saint-denis,LO,"3,34%"
5750,Claude Patin,3.0,-circonscription-seine-saint-denis,"
									LDI-MPF									","1,74%"
5751,Antonio Diaz-Florian,3.0,-circonscription-seine-saint-denis,Génération écologie,"1,47%"
5752,Laurent Zarnitsky,3.0,-circonscription-seine-saint-denis,"
									Initiative républicaine									","0,97%"
5753,Moïse Maatouk,3.0,-circonscription-seine-saint-denis,Mouvement écologiste indépendant,"0,68%"
5754,Liliane Cordova,3.0,-circonscription-seine-saint-denis,"
									Alliance rouge et verte									","0,55%"
5755,ALain Lascary,3.0,-circonscription-seine-saint-denis,"
									Mouvement des réformateurs									","0,40%"
5756,Philippe Dupinet,3.0,-circonscription-seine-saint-denis,Parti humaniste,"0,24%"
5757,Sid Ahmed Rouis,3.0,-circonscription-seine-saint-denis,Génération écologie,"0,00%"
5758,Marie-George Buffet,4.0,-circonscription-seine-saint-denis,PCF,"27,52%"
5759,Yves Baudouin,4.0,-circonscription-seine-saint-denis,FN,"22,98%"
5760,André Veyssière,4.0,-circonscription-seine-saint-denis,RPR,"18,73%"
5761,Alain Ramos,4.0,-circonscription-seine-saint-denis,PS,"18,46%"
5762,Jean-Yves Souben,4.0,-circonscription-seine-saint-denis,Les Verts,"3,53%"
5763,Philippe Gaillard,4.0,-circonscription-seine-saint-denis,LO,"2,82%"
5764,Gilbert Auslander,4.0,-circonscription-seine-saint-denis,"
									LDI-MPF									","1,52%"
5765,Salomon Sabbah,4.0,-circonscription-seine-saint-denis,Génération écologie,"1,46%"
5766,Sylviane Lassarre,4.0,-circonscription-seine-saint-denis,Mouvement écologiste indépendant,"0,99%"
5767,Ramon Cobo,4.0,-circonscription-seine-saint-denis,Parti des travailleurs,"0,85%"
5768,Bernard Le Masson,4.0,-circonscription-seine-saint-denis,"
									US4J									","0,66%"
5769,Jean-Yves Ramassamy,4.0,-circonscription-seine-saint-denis,"
									Mouvement des réformateurs									","0,48%"
5770,Angeles Ségura,4.0,-circonscription-seine-saint-denis,Parti humaniste,"0,00%"
5771,Jean-Claude Gayssot,5.0,-circonscription-seine-saint-denis,PCF,"35,08%"
5772,Michel Personnaz,5.0,-circonscription-seine-saint-denis,FN,"22,87%"
5773,Jean-Christophe Lagarde,5.0,-circonscription-seine-saint-denis,UDF,"18,43%"
5774,Eliane Emsalem,5.0,-circonscription-seine-saint-denis,PS,"11,80%"
5775,Patrick Benkemoun,5.0,-circonscription-seine-saint-denis,Les Verts,"2,89%"
5776,Alain Roulaud,5.0,-circonscription-seine-saint-denis,LO,"2,83%"
5777,Eric Barthomeuf,5.0,-circonscription-seine-saint-denis,Mouvement écologiste indépendant,"1,23%"
5778,Franck Contat,5.0,-circonscription-seine-saint-denis,Convention pour une alternative progressiste,"1,07%"
5779,Catherine Faujour,5.0,-circonscription-seine-saint-denis,LCR,"1,07%"
5780,Jean Giacalone,5.0,-circonscription-seine-saint-denis,"
									LDI-CNIP									","1,01%"
5781,Alain Millard,5.0,-circonscription-seine-saint-denis,Parti des travailleurs,"0,92%"
5782,Bérénice Dely,5.0,-circonscription-seine-saint-denis,"
									US4J									","0,64%"
5783,Damian Yurkievich,5.0,-circonscription-seine-saint-denis,"
									Mouvement des réformateurs									","0,16%"
5784,Claude Bartolone,6.0,-circonscription-seine-saint-denis,PS,"26,98%"
5785,Jean-Jack Salles,6.0,-circonscription-seine-saint-denis,UDF,"20,30%"
5786,Samuel Bellenger,6.0,-circonscription-seine-saint-denis,FN,"16,95%"
5787,Jacques Isabet,6.0,-circonscription-seine-saint-denis,PCF,"15,75%"
5788,Arlette Laguiller,6.0,-circonscription-seine-saint-denis,LO,"8,05%"
5789,Pierre Mathon,6.0,-circonscription-seine-saint-denis,Les Verts,"3,92%"
5790,Dominique Monier,6.0,-circonscription-seine-saint-denis,Génération écologie,"2,19%"
5791,Bernard Lombardo,6.0,-circonscription-seine-saint-denis,LCR,"2,11%"
5792,M.HELENE Mazillier-Bernard,6.0,-circonscription-seine-saint-denis,"
									LDI-CNIP									","1,58%"
5793,Alain Fillion,6.0,-circonscription-seine-saint-denis,Parti des travailleurs,"0,64%"
5794,Benjamin Azuelos,6.0,-circonscription-seine-saint-denis,"
									US4J									","0,53%"
5795,Bernard Chappellier,6.0,-circonscription-seine-saint-denis,"
									Ecologie citoyenne									","0,35%"
5796,Gérald Sfez,6.0,-circonscription-seine-saint-denis,Divers droite,"0,25%"
5797,Kléber Martigue,6.0,-circonscription-seine-saint-denis,"
									Mouvement des réformateurs									","0,22%"
5798,Jean-Michel Morel,6.0,-circonscription-seine-saint-denis,Parti humaniste,"0,17%"
5799,Jean-Pierre Brard,7.0,-circonscription-seine-saint-denis,PCF,"34,12%"
5800,Serge Balassi,7.0,-circonscription-seine-saint-denis,FN,"16,68%"
5801,Marie-Paule Airaud,7.0,-circonscription-seine-saint-denis,PS,"15,30%"
5802,Max Guyon,7.0,-circonscription-seine-saint-denis,UDF,"14,90%"
5803,Marianne Blanc,7.0,-circonscription-seine-saint-denis,Les Verts,"4,67%"
5804,Germaine Bauer,7.0,-circonscription-seine-saint-denis,LO,"3,50%"
5805,Wanda Facon,7.0,-circonscription-seine-saint-denis,Génération écologie,"2,83%"
5806,Sophie Zafari,7.0,-circonscription-seine-saint-denis,LCR,"1,74%"
5807,René Hauchard,7.0,-circonscription-seine-saint-denis,"
									LDI-CNIP									","1,72%"
5808,Nicole Frezouls,7.0,-circonscription-seine-saint-denis,Mouvement écologiste indépendant,"1,63%"
5809,Philippe Dehay,7.0,-circonscription-seine-saint-denis,Divers,"0,93%"
5810,Daniel Gluckstein,7.0,-circonscription-seine-saint-denis,Parti des travailleurs,"0,87%"
5811,Marianne Perreau-Saussine,7.0,-circonscription-seine-saint-denis,"
									US4J									","0,86%"
5812,Philippe Bariol,7.0,-circonscription-seine-saint-denis,Parti humaniste,"0,25%"
5813,Robert Pandraud,8.0,-circonscription-seine-saint-denis,RPR,"29,97%"
5814,Jean-Luc Bennahmias,8.0,-circonscription-seine-saint-denis,Les Verts,"27,03%"
5815,Martial Bild,8.0,-circonscription-seine-saint-denis,FN,"20,99%"
5816,Emmanuel Espanol,8.0,-circonscription-seine-saint-denis,Mouvement des citoyens,"5,01%"
5817,Jean-Marie Lenoir,8.0,-circonscription-seine-saint-denis,LO,"4,21%"
5818,Christian Bruys,8.0,-circonscription-seine-saint-denis,"
									LDI-MPF									","4,15%"
5819,Olivier Philippe,8.0,-circonscription-seine-saint-denis,Mouvement écologiste indépendant,"3,43%"
5820,Jean-Claude Pruski,8.0,-circonscription-seine-saint-denis,Convention pour une alternative progressiste,"2,59%"
5821,Muriel Binn,8.0,-circonscription-seine-saint-denis,"
									US4J									","1,53%"
5822,Jean Salagnac,8.0,-circonscription-seine-saint-denis,Parti des travailleurs,"0,92%"
5823,Delphine Joly,8.0,-circonscription-seine-saint-denis,Parti humaniste,"0,15%"
5824,Daniel Carleschi,8.0,-circonscription-seine-saint-denis,PCF,"0,01%"
5825,Véronique Neiertz,9.0,-circonscription-seine-saint-denis,PS,"28,60%"
5826,Gilles Barial,9.0,-circonscription-seine-saint-denis,FN,"22,07%"
5827,Jean-Louis Mons,9.0,-circonscription-seine-saint-denis,PCF,"18,68%"
5828,Georgia Vincent,9.0,-circonscription-seine-saint-denis,UDF,"16,88%"
5829,Jean-Louis Gaillard,9.0,-circonscription-seine-saint-denis,LO,"3,49%"
5830,Ricardo Coronado,9.0,-circonscription-seine-saint-denis,"
									Ecologie citoyenne									","2,78%"
5831,Wilfrid Falkenburg,9.0,-circonscription-seine-saint-denis,Mouvement écologiste indépendant,"2,12%"
5832,Gérard Couffignal,9.0,-circonscription-seine-saint-denis,"
									LDI-MPF									","1,93%"
5833,Jean-Michel Nicolle,9.0,-circonscription-seine-saint-denis,"
									US4J									","0,92%"
5834,Françoise Lamontagne,9.0,-circonscription-seine-saint-denis,LCR,"0,84%"
5835,Marie-José Serre,9.0,-circonscription-seine-saint-denis,Parti des travailleurs,"0,69%"
5836,Hervé Colas,9.0,-circonscription-seine-saint-denis,"
									Initiative républicaine									","0,39%"
5837,Marie-Laurence Chanut,9.0,-circonscription-seine-saint-denis,Parti humaniste,"0,33%"
5838,Myriam Dibundu,9.0,-circonscription-seine-saint-denis,Divers,"0,28%"
5839,Jean-Claude Abrioux,10.0,-circonscription-seine-saint-denis,RPR,"30,11%"
5840,Philippe Milliau,10.0,-circonscription-seine-saint-denis,FN,"21,44%"
5841,Harlem Désir,10.0,-circonscription-seine-saint-denis,PS,"21,36%"
5842,Bernard Labbé,10.0,-circonscription-seine-saint-denis,PCF,"12,90%"
5843,Paolo Marques de Figueredo,10.0,-circonscription-seine-saint-denis,Génération écologie,"3,68%"
5844,Yves Guillemot,10.0,-circonscription-seine-saint-denis,LO,"2,90%"
5845,Daniel Jacob,10.0,-circonscription-seine-saint-denis,"
									LDI-MPF									","2,39%"
5846,Chantal Nanche,10.0,-circonscription-seine-saint-denis,Convention pour une alternative progressiste,"1,69%"
5847,Isabelle Bouriaud,10.0,-circonscription-seine-saint-denis,"
									US4J									","0,88%"
5848,Guy Viarengo,10.0,-circonscription-seine-saint-denis,PNR,"0,69%"
5849,Nicolas Voisin,10.0,-circonscription-seine-saint-denis,LCR,"0,64%"
5850,Louis-Marie Pelaez,10.0,-circonscription-seine-saint-denis,Divers gauche,"0,59%"
5851,Gérard Dizazzo,10.0,-circonscription-seine-saint-denis,Parti des travailleurs,"0,58%"
5852,Nagim Ouihia,10.0,-circonscription-seine-saint-denis,Parti humaniste,"0,17%"
5853,Florence Confais,10.0,-circonscription-seine-saint-denis,Divers,"0,00%"
5854,François Asensi,11.0,-circonscription-seine-saint-denis,PCF,"32,53%"
5855,Roger Holeindre,11.0,-circonscription-seine-saint-denis,FN,"21,94%"
5856,Jacques Oudot,11.0,-circonscription-seine-saint-denis,RPR,"19,97%"
5857,André Touati,11.0,-circonscription-seine-saint-denis,PS,"11,29%"
5858,Jean-François Baillon,11.0,-circonscription-seine-saint-denis,Les Verts,"3,96%"
5859,Sandra Rosendale,11.0,-circonscription-seine-saint-denis,LO,"2,56%"
5860,Omar Bettahar,11.0,-circonscription-seine-saint-denis,Divers,"1,52%"
5861,Claudine Clavie,11.0,-circonscription-seine-saint-denis,"
									LDI-CNIP									","1,35%"
5862,Daniel Garcette,11.0,-circonscription-seine-saint-denis,Génération écologie,"1,15%"
5863,Maurice Le Calvez,11.0,-circonscription-seine-saint-denis,Mouvement écologiste indépendant,"1,08%"
5864,Christian Darceaux,11.0,-circonscription-seine-saint-denis,Convention pour une alternative progressiste,"1,00%"
5865,Micheline Guillemette,11.0,-circonscription-seine-saint-denis,Parti des travailleurs,"0,74%"
5866,Muriel Raichman,11.0,-circonscription-seine-saint-denis,"
									Ecologie citoyenne									","0,64%"
5867,Mariane Auzeau,11.0,-circonscription-seine-saint-denis,Parti humaniste,"0,17%"
5868,Fabrice Béaur,11.0,-circonscription-seine-saint-denis,Extrème droite,"0,12%"
5869,Gérard Deville,11.0,-circonscription-seine-saint-denis,Divers droite,"0,00%"
5870,Alain Calmat,12.0,-circonscription-seine-saint-denis,Divers gauche,"29,24%"
5871,Eric Raoult,12.0,-circonscription-seine-saint-denis,RPR,"27,20%"
5872,Franck Timmermans,12.0,-circonscription-seine-saint-denis,FN,"22,05%"
5873,Henriette Zoughebi,12.0,-circonscription-seine-saint-denis,PCF,"6,69%"
5874,Xavier Lemoine,12.0,-circonscription-seine-saint-denis,"
									LDI-MPF									","2,71%"
5875,Patrick Pennetier,12.0,-circonscription-seine-saint-denis,LO,"2,40%"
5876,René Magne,12.0,-circonscription-seine-saint-denis,"
									Ecologie citoyenne									","2,16%"
5877,Bruno Walther,12.0,-circonscription-seine-saint-denis,Génération écologie,"1,89%"
5878,Christian Ouvry,12.0,-circonscription-seine-saint-denis,Extrème droite,"1,13%"
5879,Alain Billon,12.0,-circonscription-seine-saint-denis,Mouvement des citoyens,"0,94%"
5880,Monique Le Calvez,12.0,-circonscription-seine-saint-denis,Mouvement écologiste indépendant,"0,84%"
5881,Carole Paplorey,12.0,-circonscription-seine-saint-denis,"
									US4J									","0,58%"
5882,Barbara Groult,12.0,-circonscription-seine-saint-denis,Divers,"0,53%"
5883,Francis Jolivet,12.0,-circonscription-seine-saint-denis,Parti des travailleurs,"0,40%"
5884,Simon Dielna,12.0,-circonscription-seine-saint-denis,Divers gauche,"0,35%"
5885,Jean Gambardella,12.0,-circonscription-seine-saint-denis,Divers droite,"0,33%"
5886,Rejane Beyrand,12.0,-circonscription-seine-saint-denis,PNR,"0,27%"
5887,ALain Lebettre,12.0,-circonscription-seine-saint-denis,Divers gauche,"0,20%"
5888,René Seibel,12.0,-circonscription-seine-saint-denis,"
									Alliance rouge et verte									","0,08%"
5889,Michel Pajon,13.0,-circonscription-seine-saint-denis,PS,"30,86%"
5890,Michel Champion,13.0,-circonscription-seine-saint-denis,RPR,"23,38%"
5891,Michel Paulin,13.0,-circonscription-seine-saint-denis,FN,"17,57%"
5892,Michel Tavet,13.0,-circonscription-seine-saint-denis,PCF,"8,86%"
5893,Christian Feuillet,13.0,-circonscription-seine-saint-denis,Les Verts,"4,70%"
5894,Liliane Allain,13.0,-circonscription-seine-saint-denis,LO,"2,98%"
5895,Antoine Pontone,13.0,-circonscription-seine-saint-denis,UDF,"2,43%"
5896,Daniel Cloarec,13.0,-circonscription-seine-saint-denis,Génération écologie,"2,37%"
5897,Franck Caffin,13.0,-circonscription-seine-saint-denis,"
									LDI-MPF									","1,95%"
5898,Jean Dubois,13.0,-circonscription-seine-saint-denis,"
									US4J									","1,10%"
5899,Guénolaine Charier,13.0,-circonscription-seine-saint-denis,LCR,"0,95%"
5900,Yolande Falkenburg,13.0,-circonscription-seine-saint-denis,Mouvement écologiste indépendant,"0,93%"
5901,Christian Gaudray,13.0,-circonscription-seine-saint-denis,"
									Initiative républicaine									","0,69%"
5902,Serge Bavarin,13.0,-circonscription-seine-saint-denis,"
									Mouvement des réformateurs									","0,57%"
5903,Guy Betfort,13.0,-circonscription-seine-saint-denis,Parti des travailleurs,"0,51%"
5904,Thierry Abid,13.0,-circonscription-seine-saint-denis,Parti humaniste,"0,16%"
5905,Henri Plagnol,1.0,-circonscription-val-de-marne,UDF,"27,22%"
5906,Michèle Sabban,1.0,-circonscription-val-de-marne,PS,"20,93%"
5907,Jean-Louis Beaumont,1.0,-circonscription-val-de-marne,UDF dissident,"16,06%"
5908,Thierry Bouzard,1.0,-circonscription-val-de-marne,FN,"12,98%"
5909,Patrick Douet,1.0,-circonscription-val-de-marne,PCF,"9,80%"
5910,Thierry Debas,1.0,-circonscription-val-de-marne,Génération écologie,"2,53%"
5911,Michel Gineste,1.0,-circonscription-val-de-marne,Ecologiste,"2,44%"
5912,Daniel Gendre,1.0,-circonscription-val-de-marne,LO,"2,40%"
5913,Robert Coenen,1.0,-circonscription-val-de-marne,"
									Les nouveaux écologistes									","1,29%"
5914,Clémentine Portier,1.0,-circonscription-val-de-marne,"
									US4J									","1,17%"
5915,Stéphanie Treillet,1.0,-circonscription-val-de-marne,LCR,"1,01%"
5916,Jacques Heurtault,1.0,-circonscription-val-de-marne,"
									Mouvement des réformateurs									","0,94%"
5917,Jean-Jacques Mitterrand,1.0,-circonscription-val-de-marne,"
									Initiative républicaine									","0,78%"
5918,Daniel Pantobe,1.0,-circonscription-val-de-marne,Divers gauche,"0,40%"
5919,Anita Sole,1.0,-circonscription-val-de-marne,Parti humaniste,"0,04%"
5920,Laurent Cathala,2.0,-circonscription-val-de-marne,PS,"32,17%"
5921,Marie-Michelle Bataille,2.0,-circonscription-val-de-marne,RPR,"19,43%"
5922,Daniel Davisse,2.0,-circonscription-val-de-marne,PCF,"14,62%"
5923,Bruno Sérignat,2.0,-circonscription-val-de-marne,FN,"14,62%"
5924,Gaston Viens,2.0,-circonscription-val-de-marne,Convention pour une alternative progressiste,"5,02%"
5925,Catherine Calmet-Reberioux,2.0,-circonscription-val-de-marne,Les Verts,"3,51%"
5926,Christian Lecat,2.0,-circonscription-val-de-marne,LO,"2,68%"
5927,François de Lacoste,2.0,-circonscription-val-de-marne,"
									LDI-MPF									","1,85%"
5928,Eric de Bué,2.0,-circonscription-val-de-marne,Génération écologie,"1,48%"
5929,Frédéric Quoniam-Barre,2.0,-circonscription-val-de-marne,Mouvement écologiste indépendant,"0,98%"
5930,Bernard Deville,2.0,-circonscription-val-de-marne,"
									US4J									","0,93%"
5931,Louise Ben Mami,2.0,-circonscription-val-de-marne,"
									Les nouveaux écologistes									","0,78%"
5932,Louis-Marie Barnier,2.0,-circonscription-val-de-marne,LCR,"0,69%"
5933,Jean-Pierre Barrois,2.0,-circonscription-val-de-marne,Parti des travailleurs,"0,49%"
5934,André Freixanet,2.0,-circonscription-val-de-marne,"
									Initiative républicaine									","0,42%"
5935,Pascale Basier,2.0,-circonscription-val-de-marne,Parti humaniste,"0,33%"
5936,Roger-Gérard Schwartzenberg,3.0,-circonscription-val-de-marne,Parti radical socialiste,"28,95%"
5937,Christine Chauvet,3.0,-circonscription-val-de-marne,UDF,"24,52%"
5938,Christian Le Scornec,3.0,-circonscription-val-de-marne,FN,"16,76%"
5939,Michel Herry,3.0,-circonscription-val-de-marne,PCF,"15,31%"
5940,Philippe Gaudin,3.0,-circonscription-val-de-marne,Génération écologie,"3,79%"
5941,Jean-Claude Montgénie,3.0,-circonscription-val-de-marne,"
									LDI-MPF									","2,95%"
5942,Bernard Benyacar,3.0,-circonscription-val-de-marne,LO,"2,19%"
5943,Sylvain Maresia,3.0,-circonscription-val-de-marne,Mouvement écologiste indépendant,"1,34%"
5944,Françoise de Meyer,3.0,-circonscription-val-de-marne,"
									US4J									","1,19%"
5945,Claude Nava,3.0,-circonscription-val-de-marne,"
									Initiative républicaine									","0,82%"
